mine_id,mine_name,latitude,longitude,elevation_m,slope_degrees,aspect_degrees,terrain_ruggedness_index,data_source
4498,Mine_04498,12.035401,78.032561,743.21,16.25,278.34,7.27,synthetic_srtm
4499,Mine_04499,9.987943,78.20199,246.26,5.66,16.0,2.31,synthetic_srtm
4500,Mine_04500,13.390772,80.491071,943.02,6.8,128.39,2.78,synthetic_srtm
4501,Mine_04501,10.93766,76.558372,1047.91,38.98,355.53,16.45,synthetic_srtm
4502,Mine_04502,9.217961,77.756409,822.31,11.24,296.34,3.57,synthetic_srtm
4503,Mine_04503,13.205601,77.542803,2229.45,35.09,190.5,15.34,synthetic_srtm
4504,Mine_04504,10.081595,79.360811,514.28,6.39,161.52,2.36,synthetic_srtm
4505,Mine_04505,12.550529,79.485164,744.1,9.1,129.93,4.87,synthetic_srtm
4506,Mine_04506,10.371121,76.302505,1627.98,37.95,286.07,16.14,synthetic_srtm
4507,Mine_04507,9.452407,77.014012,229.18,11.32,263.85,7.02,synthetic_srtm
4508,Mine_04508,8.439114,79.780509,493.07,12.46,139.99,7.39,synthetic_srtm
4509,Mine_04509,9.678022,79.651272,248.18,8.22,140.9,6.01,synthetic_srtm
4510,Mine_04510,10.195603,76.840534,572.19,16.78,118.29,9.02,synthetic_srtm
4511,Mine_04511,8.414783,78.602446,895.04,7.07,83.61,2.64,synthetic_srtm
4512,Mine_04512,12.438575,77.664376,2351.66,26.72,91.91,11.58,synthetic_srtm
4513,Mine_04513,10.324095,76.409364,1275.32,31.62,177.34,13.37,synthetic_srtm
4514,Mine_04514,12.359018,77.992394,1594.11,20.47,220.05,6.57,synthetic_srtm
4515,Mine_04515,9.085858,78.710792,482.29,10.37,184.36,4.66,synthetic_srtm
4516,Mine_04516,8.107122,77.611608,769.64,5.9,262.8,6.46,synthetic_srtm
4517,Mine_04517,11.989337,78.16413,268.89,3.04,253.52,2.52,synthetic_srtm
4518,Mine_04518,9.151988,77.746221,617.6,9.34,192.61,4.25,synthetic_srtm
4519,Mine_04519,13.434306,79.109906,669.48,7.08,76.38,4.12,synthetic_srtm
4520,Mine_04520,9.782448,80.40467,291.44,2.92,262.93,4.99,synthetic_srtm
4521,Mine_04521,8.886684,80.344598,483.81,8.34,269.26,4.79,synthetic_srtm
4522,Mine_04522,9.249847,79.203538,549.67,16.87,234.62,9.39,synthetic_srtm
4523,Mine_04523,12.895774,78.341434,628.91,8.76,293.92,5.95,synthetic_srtm
4524,Mine_04524,9.277379,76.298713,1645.77,41.82,129.51,15.91,synthetic_srtm
4525,Mine_04525,9.695656,78.579838,364.63,3.95,153.99,1.49,synthetic_srtm
4526,Mine_04526,12.387847,80.382901,852.45,8.19,236.0,7.29,synthetic_srtm
4527,Mine_04527,12.175674,78.485664,234.78,11.76,267.32,8.41,synthetic_srtm
4528,Mine_04528,12.335801,78.138351,242.07,6.76,237.31,5.56,synthetic_srtm
4529,Mine_04529,11.356516,76.837439,829.38,19.99,148.49,6.01,synthetic_srtm
4530,Mine_04530,13.225571,79.199589,588.34,19.03,186.89,9.05,synthetic_srtm
4531,Mine_04531,12.614032,78.350285,805.54,22.68,136.54,8.81,synthetic_srtm
4532,Mine_04532,12.533066,76.294167,1663.86,38.11,345.17,16.09,synthetic_srtm
4533,Mine_04533,12.999246,80.00531,744.37,24.73,93.94,11.6,synthetic_srtm
4534,Mine_04534,10.411569,76.179798,1477.27,29.73,12.02,11.92,synthetic_srtm
4535,Mine_04535,9.04527,77.671274,227.0,2.87,92.15,4.43,synthetic_srtm
4536,Mine_04536,13.023176,77.928129,1169.48,32.09,65.28,12.6,synthetic_srtm
4537,Mine_04537,11.770404,78.104069,904.27,15.05,138.26,5.67,synthetic_srtm
4538,Mine_04538,10.370739,78.761474,898.72,10.14,215.74,5.43,synthetic_srtm
4539,Mine_04539,10.508373,79.682731,335.52,0.77,154.56,4.35,synthetic_srtm
4540,Mine_04540,9.196522,76.824651,1047.85,37.46,271.21,11.75,synthetic_srtm
4541,Mine_04541,10.078941,77.766259,898.75,13.14,99.84,6.56,synthetic_srtm
4542,Mine_04542,10.939134,80.292844,382.73,8.37,106.86,7.26,synthetic_srtm
4543,Mine_04543,8.69996,77.450443,278.92,10.56,286.54,7.39,synthetic_srtm
4544,Mine_04544,8.426228,76.261133,803.0,15.23,153.11,6.29,synthetic_srtm
4545,Mine_04545,9.960646,80.490805,492.54,8.48,112.91,3.83,synthetic_srtm
4546,Mine_04546,9.072277,78.305004,927.79,23.74,147.27,11.64,synthetic_srtm
4547,Mine_04547,9.711814,78.289075,652.48,7.86,263.37,3.02,synthetic_srtm
4548,Mine_04548,12.664378,77.711946,1043.65,39.16,41.3,14.46,synthetic_srtm
4549,Mine_04549,11.580934,79.29492,636.61,19.29,52.33,6.38,synthetic_srtm
4550,Mine_04550,9.867282,80.242354,360.9,1.92,212.34,3.16,synthetic_srtm
4551,Mine_04551,10.626561,76.28081,1655.28,19.19,208.94,9.8,synthetic_srtm
4552,Mine_04552,9.423567,79.369347,420.39,4.14,337.0,4.94,synthetic_srtm
4553,Mine_04553,11.250043,80.022895,987.54,18.65,355.71,6.99,synthetic_srtm
4554,Mine_04554,9.850462,76.000906,1491.89,17.99,147.08,8.35,synthetic_srtm
4555,Mine_04555,8.709318,77.701923,220.56,4.6,181.58,2.11,synthetic_srtm
4556,Mine_04556,11.079085,78.689305,660.76,23.86,142.39,11.49,synthetic_srtm
4557,Mine_04557,12.110934,79.636475,830.4,15.03,201.31,7.02,synthetic_srtm
4558,Mine_04558,12.118847,77.120425,2096.22,26.51,54.0,8.33,synthetic_srtm
4559,Mine_04559,9.159701,78.514604,919.79,12.12,296.14,7.11,synthetic_srtm
4560,Mine_04560,11.512134,78.81179,788.91,18.93,125.47,9.09,synthetic_srtm
4561,Mine_04561,10.65573,79.902519,394.25,8.77,347.84,4.05,synthetic_srtm
4562,Mine_04562,10.927025,76.299288,686.61,21.15,171.67,9.26,synthetic_srtm
4563,Mine_04563,13.316067,79.285425,383.92,5.58,218.93,4.8,synthetic_srtm
4564,Mine_04564,12.687562,76.056705,1435.54,26.89,162.29,8.52,synthetic_srtm
4565,Mine_04565,12.886714,77.475993,1490.69,20.33,289.89,9.62,synthetic_srtm
4566,Mine_04566,11.988558,77.029749,1563.31,38.79,232.03,15.56,synthetic_srtm
4567,Mine_04567,12.405306,77.592972,1430.1,36.12,331.12,12.91,synthetic_srtm
4568,Mine_04568,10.989112,76.390764,870.23,7.73,314.02,6.25,synthetic_srtm
4569,Mine_04569,11.991328,77.985742,1775.38,35.64,259.92,11.24,synthetic_srtm
4570,Mine_04570,11.277364,79.857022,927.27,20.57,177.59,7.33,synthetic_srtm
4571,Mine_04571,11.517656,78.006448,223.67,0.09,254.73,2.65,synthetic_srtm
4572,Mine_04572,8.266815,79.135001,680.68,9.46,358.52,4.27,synthetic_srtm
4573,Mine_04573,11.891549,77.932042,1654.58,30.93,92.95,10.9,synthetic_srtm
4574,Mine_04574,11.659641,78.390897,975.82,24.28,141.63,9.7,synthetic_srtm
4575,Mine_04575,8.820038,80.41742,221.91,2.88,133.93,2.93,synthetic_srtm
4576,Mine_04576,8.587052,78.521852,578.37,13.75,97.37,8.48,synthetic_srtm
4577,Mine_04577,11.987816,77.122986,1478.09,30.02,252.64,10.1,synthetic_srtm
4578,Mine_04578,10.482315,76.85214,771.15,17.64,165.26,9.05,synthetic_srtm
4579,Mine_04579,12.736155,78.200019,724.98,8.97,350.14,4.18,synthetic_srtm
4580,Mine_04580,8.151213,76.899313,736.62,9.49,313.83,5.76,synthetic_srtm
4581,Mine_04581,10.152649,80.32804,618.68,9.56,142.58,5.74,synthetic_srtm
4582,Mine_04582,11.551057,78.049523,739.89,9.49,83.76,4.23,synthetic_srtm
4583,Mine_04583,10.258206,77.285738,824.1,14.9,68.98,9.25,synthetic_srtm
4584,Mine_04584,13.104297,76.786938,714.74,23.84,335.14,10.7,synthetic_srtm
4585,Mine_04585,9.091799,78.26954,309.3,7.91,169.75,4.69,synthetic_srtm
4586,Mine_04586,11.097783,77.485319,1923.25,16.73,229.94,9.42,synthetic_srtm
4587,Mine_04587,10.516619,80.444783,856.92,13.03,122.39,4.16,synthetic_srtm
4588,Mine_04588,9.05884,77.978012,476.34,0.58,334.56,3.91,synthetic_srtm
4589,Mine_04589,11.179458,79.625165,906.95,16.88,147.53,8.4,synthetic_srtm
4590,Mine_04590,11.213857,78.733902,804.45,20.33,337.21,8.49,synthetic_srtm
4591,Mine_04591,8.291887,79.431483,560.79,13.92,281.16,7.84,synthetic_srtm
4592,Mine_04592,10.053624,79.487668,360.69,7.26,98.73,4.91,synthetic_srtm
4593,Mine_04593,9.74713,78.624739,422.82,2.62,95.36,2.16,synthetic_srtm
4594,Mine_04594,12.80942,76.004912,1021.36,39.75,145.74,15.53,synthetic_srtm
4595,Mine_04595,9.497276,79.894792,693.34,5.37,241.64,5.78,synthetic_srtm
4596,Mine_04596,9.596412,77.721671,312.1,14.91,321.67,5.29,synthetic_srtm
4597,Mine_04597,13.144962,78.399115,917.24,22.35,182.39,6.77,synthetic_srtm
4598,Mine_04598,8.558255,76.010106,727.74,19.29,260.78,10.57,synthetic_srtm
4599,Mine_04599,9.703043,78.64681,835.88,7.43,119.88,3.34,synthetic_srtm
4600,Mine_04600,8.198226,80.405743,340.79,2.15,219.27,4.53,synthetic_srtm
4601,Mine_04601,13.123588,76.488997,760.9,18.86,109.45,6.22,synthetic_srtm
4602,Mine_04602,13.217356,76.80686,697.3,14.75,190.26,7.84,synthetic_srtm
4603,Mine_04603,8.363035,79.59615,223.78,6.51,131.74,6.52,synthetic_srtm
4604,Mine_04604,11.944935,77.127191,1891.33,17.64,142.62,7.17,synthetic_srtm
4605,Mine_04605,12.011264,79.742745,342.2,12.93,15.27,4.9,synthetic_srtm
4606,Mine_04606,8.379173,79.210872,408.11,8.07,24.8,4.72,synthetic_srtm
4607,Mine_04607,9.639435,78.498313,934.63,23.13,160.53,8.26,synthetic_srtm
4608,Mine_04608,11.98033,80.143897,275.62,11.44,168.79,3.68,synthetic_srtm
4609,Mine_04609,10.477393,77.178946,777.0,9.5,343.29,3.0,synthetic_srtm
4610,Mine_04610,9.874837,76.091042,1335.25,30.19,122.66,9.64,synthetic_srtm
4611,Mine_04611,9.493164,76.025597,754.2,23.95,22.96,9.43,synthetic_srtm
4612,Mine_04612,12.959149,79.625646,712.02,19.17,352.53,9.16,synthetic_srtm
4613,Mine_04613,12.416754,80.254527,283.49,0.14,3.74,4.09,synthetic_srtm
4614,Mine_04614,9.376806,79.412846,438.07,2.0,29.72,3.09,synthetic_srtm
4615,Mine_04615,8.435964,78.954387,270.62,9.21,144.68,5.29,synthetic_srtm
4616,Mine_04616,8.288662,77.445125,406.57,6.29,111.91,4.73,synthetic_srtm
4617,Mine_04617,8.727744,78.04521,676.32,20.64,28.0,9.44,synthetic_srtm
4618,Mine_04618,11.383014,78.013959,983.1,18.6,160.21,8.18,synthetic_srtm
4619,Mine_04619,8.529343,78.101312,233.63,5.14,293.4,3.96,synthetic_srtm
4620,Mine_04620,8.168578,76.565481,1073.83,30.97,101.7,11.53,synthetic_srtm
4621,Mine_04621,10.417205,76.661887,584.5,14.41,344.91,7.38,synthetic_srtm
4622,Mine_04622,12.057264,77.853324,1598.82,16.02,113.51,9.28,synthetic_srtm
4623,Mine_04623,10.173054,76.043766,1454.61,17.8,308.71,6.95,synthetic_srtm
4624,Mine_04624,13.173332,77.127272,1119.26,43.15,306.04,17.57,synthetic_srtm
4625,Mine_04625,9.156835,77.240153,508.95,20.68,162.05,7.48,synthetic_srtm
4626,Mine_04626,10.082722,79.867662,503.04,23.38,359.97,11.29,synthetic_srtm
4627,Mine_04627,10.778118,77.795959,327.59,3.02,12.62,4.18,synthetic_srtm
4628,Mine_04628,9.988912,79.867596,916.18,10.74,168.88,3.23,synthetic_srtm
4629,Mine_04629,13.338527,78.688336,241.0,7.11,235.6,6.21,synthetic_srtm
4630,Mine_04630,9.031652,79.454286,671.42,14.83,164.78,7.29,synthetic_srtm
4631,Mine_04631,11.808846,76.980174,1529.12,32.58,29.9,10.68,synthetic_srtm
4632,Mine_04632,13.260646,76.565384,667.37,10.74,233.35,3.26,synthetic_srtm
4633,Mine_04633,11.210688,77.647002,1634.36,20.35,133.22,7.26,synthetic_srtm
4634,Mine_04634,10.684799,76.972692,1422.01,30.89,106.4,9.6,synthetic_srtm
4635,Mine_04635,12.434809,77.596379,2195.16,25.67,28.01,11.48,synthetic_srtm
4636,Mine_04636,8.21851,76.662401,1486.16,39.14,86.55,12.42,synthetic_srtm
4637,Mine_04637,11.906523,79.034935,849.75,14.28,79.23,5.89,synthetic_srtm
4638,Mine_04638,8.943367,79.440482,578.99,23.91,286.89,9.53,synthetic_srtm
4639,Mine_04639,12.354684,77.984521,1718.12,26.56,104.58,12.12,synthetic_srtm
4640,Mine_04640,8.113446,76.050026,1293.72,19.68,293.14,10.01,synthetic_srtm
4641,Mine_04641,10.719182,76.18871,783.44,18.89,164.9,7.26,synthetic_srtm
4642,Mine_04642,10.638026,76.6384,655.68,20.98,340.41,10.23,synthetic_srtm
4643,Mine_04643,12.134809,76.02056,794.24,6.55,348.16,6.93,synthetic_srtm
4644,Mine_04644,8.361079,78.390502,491.77,0.88,346.66,3.39,synthetic_srtm
4645,Mine_04645,12.947265,77.486566,2305.39,17.16,179.25,8.11,synthetic_srtm
4646,Mine_04646,9.584962,76.282881,898.59,7.23,198.14,4.27,synthetic_srtm
4647,Mine_04647,11.081669,80.465905,444.02,13.88,291.87,5.56,synthetic_srtm
4648,Mine_04648,11.395116,80.050106,395.47,11.55,239.09,7.82,synthetic_srtm
4649,Mine_04649,10.948233,76.530473,612.09,18.56,12.07,10.32,synthetic_srtm
4650,Mine_04650,9.821271,77.67029,202.4,14.93,239.99,9.35,synthetic_srtm
4651,Mine_04651,8.865786,76.518004,1362.46,41.67,202.4,12.84,synthetic_srtm
4652,Mine_04652,10.923452,78.822506,331.83,9.55,179.54,5.86,synthetic_srtm
4653,Mine_04653,13.000953,77.146339,1866.83,29.78,100.95,13.86,synthetic_srtm
4654,Mine_04654,10.301638,79.846707,652.42,10.51,341.98,3.16,synthetic_srtm
4655,Mine_04655,13.482985,79.290128,829.48,12.04,325.19,6.48,synthetic_srtm
4656,Mine_04656,8.538496,76.241195,1585.14,28.91,352.7,9.77,synthetic_srtm
4657,Mine_04657,11.116489,77.672925,1905.6,27.74,207.16,10.3,synthetic_srtm
4658,Mine_04658,13.340064,77.552648,1278.06,20.63,230.6,9.74,synthetic_srtm
4659,Mine_04659,13.458899,79.64224,755.63,12.62,36.29,8.59,synthetic_srtm
4660,Mine_04660,12.867048,76.87676,591.11,18.77,337.11,6.78,synthetic_srtm
4661,Mine_04661,8.66313,78.627522,815.12,5.88,82.61,6.36,synthetic_srtm
4662,Mine_04662,10.442731,77.961285,637.5,23.63,6.33,10.22,synthetic_srtm
4663,Mine_04663,11.064069,80.213235,365.36,13.76,232.35,7.56,synthetic_srtm
4664,Mine_04664,12.632987,78.120511,236.12,1.16,216.1,2.1,synthetic_srtm
4665,Mine_04665,9.878707,80.497527,301.33,4.95,29.13,6.24,synthetic_srtm
4666,Mine_04666,9.727117,78.035552,755.6,9.06,76.15,4.53,synthetic_srtm
4667,Mine_04667,8.421846,80.201146,972.33,8.17,215.72,3.82,synthetic_srtm
4668,Mine_04668,11.118104,79.732765,388.17,8.15,174.46,4.33,synthetic_srtm
4669,Mine_04669,13.259304,79.963405,803.76,23.25,325.78,10.99,synthetic_srtm
4670,Mine_04670,12.609162,78.448251,330.29,0.72,70.68,5.14,synthetic_srtm
4671,Mine_04671,11.074873,77.192696,1474.67,23.32,305.1,7.18,synthetic_srtm
4672,Mine_04672,12.448406,78.442251,919.71,20.86,26.53,8.56,synthetic_srtm
4673,Mine_04673,10.22581,80.193906,261.02,13.74,56.58,4.42,synthetic_srtm
4674,Mine_04674,13.275812,76.799363,1050.91,32.04,103.77,9.98,synthetic_srtm
4675,Mine_04675,8.690019,79.770535,369.81,0.38,19.66,4.28,synthetic_srtm
4676,Mine_04676,11.602394,77.295281,2258.09,16.54,137.03,7.06,synthetic_srtm
4677,Mine_04677,11.799162,78.744447,349.29,12.63,304.18,6.29,synthetic_srtm
4678,Mine_04678,13.301389,78.64241,836.17,8.17,108.69,3.5,synthetic_srtm
4679,Mine_04679,8.407264,77.19027,975.91,21.76,177.6,11.01,synthetic_srtm
4680,Mine_04680,9.694418,78.447373,291.45,12.63,243.2,3.84,synthetic_srtm
4681,Mine_04681,10.938346,80.344579,807.31,11.77,61.87,8.07,synthetic_srtm
4682,Mine_04682,12.241249,77.866505,2346.65,30.4,101.98,13.0,synthetic_srtm
4683,Mine_04683,12.819253,79.799469,566.03,20.91,37.23,10.68,synthetic_srtm
4684,Mine_04684,11.281872,78.996202,595.67,9.79,55.44,6.66,synthetic_srtm
4685,Mine_04685,10.453704,79.484853,440.74,3.81,91.16,3.31,synthetic_srtm
4686,Mine_04686,9.181034,79.29247,657.93,9.58,115.47,6.77,synthetic_srtm
4687,Mine_04687,8.488319,76.649828,614.42,10.47,220.88,4.06,synthetic_srtm
4688,Mine_04688,12.035637,79.341302,789.26,23.4,64.54,7.88,synthetic_srtm
4689,Mine_04689,9.93304,79.034951,819.51,20.71,93.73,9.72,synthetic_srtm
4690,Mine_04690,10.566333,78.515408,503.63,24.21,344.4,11.2,synthetic_srtm
4691,Mine_04691,10.61501,77.83732,995.99,23.85,118.59,9.13,synthetic_srtm
4692,Mine_04692,9.660072,78.973636,322.75,12.84,100.9,5.34,synthetic_srtm
4693,Mine_04693,11.829201,77.585815,1684.75,18.74,135.58,10.59,synthetic_srtm
4694,Mine_04694,9.225184,79.07741,809.11,13.24,43.53,4.95,synthetic_srtm
4695,Mine_04695,9.261346,76.274425,1604.45,21.66,247.23,8.67,synthetic_srtm
4696,Mine_04696,9.482276,78.926096,701.88,15.23,7.96,5.23,synthetic_srtm
4697,Mine_04697,9.546926,80.113,561.25,16.78,23.61,9.39,synthetic_srtm
4698,Mine_04698,9.826044,77.096815,965.85,5.6,303.78,3.55,synthetic_srtm
4699,Mine_04699,11.489185,76.466561,1039.59,29.15,206.71,10.5,synthetic_srtm
4700,Mine_04700,9.291598,77.319974,970.59,20.65,85.48,8.88,synthetic_srtm
4701,Mine_04701,13.422471,79.214541,706.77,8.84,113.98,2.99,synthetic_srtm
4702,Mine_04702,10.043508,80.415803,445.21,8.96,213.76,5.85,synthetic_srtm
4703,Mine_04703,11.919755,76.887367,1548.69,18.04,53.26,9.72,synthetic_srtm
4704,Mine_04704,9.208672,79.698561,828.22,20.13,299.54,6.27,synthetic_srtm
4705,Mine_04705,11.209693,77.304979,1059.26,22.83,270.95,7.72,synthetic_srtm
4706,Mine_04706,10.308064,77.606051,402.47,7.93,51.69,3.07,synthetic_srtm
4707,Mine_04707,8.450004,76.57337,1337.53,43.99,75.4,15.08,synthetic_srtm
4708,Mine_04708,9.396931,78.195113,579.07,10.17,201.58,6.4,synthetic_srtm
4709,Mine_04709,11.019948,78.047978,608.8,17.43,178.98,9.31,synthetic_srtm
4710,Mine_04710,12.071807,78.077753,864.96,18.52,0.27,5.96,synthetic_srtm
4711,Mine_04711,13.459601,76.102693,862.17,8.23,36.15,3.51,synthetic_srtm
4712,Mine_04712,9.320527,78.505864,577.78,18.44,154.72,5.88,synthetic_srtm
4713,Mine_04713,10.448321,77.223568,348.85,1.12,34.91,1.03,synthetic_srtm
4714,Mine_04714,11.035818,76.773399,775.04,5.9,352.36,3.44,synthetic_srtm
4715,Mine_04715,10.055622,77.980376,470.48,8.39,63.04,5.81,synthetic_srtm
4716,Mine_04716,10.700183,77.713244,283.33,14.28,354.61,5.97,synthetic_srtm
4717,Mine_04717,10.418479,79.366462,911.42,24.7,237.45,11.83,synthetic_srtm
4718,Mine_04718,12.281633,78.225542,824.37,5.07,84.68,4.59,synthetic_srtm
4719,Mine_04719,8.05617,79.864181,544.49,5.98,200.62,6.75,synthetic_srtm
4720,Mine_04720,8.35894,78.533521,773.58,22.37,57.65,7.02,synthetic_srtm
4721,Mine_04721,9.578811,78.983272,952.44,8.31,8.01,5.62,synthetic_srtm
4722,Mine_04722,12.002466,77.771247,2012.1,21.14,16.26,9.43,synthetic_srtm
4723,Mine_04723,9.182238,80.121065,456.78,5.79,94.88,2.77,synthetic_srtm
4724,Mine_04724,8.473144,76.862422,1171.06,40.67,317.49,16.79,synthetic_srtm
4725,Mine_04725,11.040567,80.071161,687.71,19.03,170.09,7.6,synthetic_srtm
4726,Mine_04726,10.254613,79.283386,953.04,14.82,228.05,5.78,synthetic_srtm
4727,Mine_04727,9.645802,79.039925,649.88,6.34,190.19,5.41,synthetic_srtm
4728,Mine_04728,11.263364,78.059579,209.36,9.31,270.01,4.79,synthetic_srtm
4729,Mine_04729,10.00566,79.129254,701.39,18.46,286.73,6.07,synthetic_srtm
4730,Mine_04730,8.158665,77.487524,302.45,11.24,228.22,6.39,synthetic_srtm
4731,Mine_04731,8.63904,79.810658,873.35,5.89,252.9,5.42,synthetic_srtm
4732,Mine_04732,13.239052,78.030958,383.97,10.09,111.14,6.85,synthetic_srtm
4733,Mine_04733,9.753391,79.26372,406.13,13.02,112.14,8.31,synthetic_srtm
4734,Mine_04734,8.831153,80.232182,768.86,23.59,337.62,11.21,synthetic_srtm
4735,Mine_04735,12.653478,76.270679,518.34,7.55,127.95,5.6,synthetic_srtm
4736,Mine_04736,10.819638,76.48979,1535.14,34.02,346.19,14.9,synthetic_srtm
4737,Mine_04737,9.481506,78.530566,938.22,5.88,4.49,5.01,synthetic_srtm
4738,Mine_04738,8.364644,77.28545,218.2,13.91,79.68,6.24,synthetic_srtm
4739,Mine_04739,8.063565,78.395254,388.39,4.27,103.83,1.96,synthetic_srtm
4740,Mine_04740,12.123602,80.277654,713.3,10.6,148.22,3.31,synthetic_srtm
4741,Mine_04741,13.115268,76.042102,852.76,24.91,8.37,10.98,synthetic_srtm
4742,Mine_04742,10.955242,78.531118,708.83,15.58,348.41,6.25,synthetic_srtm
4743,Mine_04743,10.509541,76.936383,749.39,19.34,148.02,7.78,synthetic_srtm
4744,Mine_04744,12.704881,76.747859,727.93,7.53,256.41,7.12,synthetic_srtm
4745,Mine_04745,11.482154,80.281286,755.75,7.94,106.08,3.12,synthetic_srtm
4746,Mine_04746,8.053323,78.839108,683.64,5.95,278.46,6.06,synthetic_srtm
4747,Mine_04747,10.180003,76.510542,597.66,15.68,314.81,5.49,synthetic_srtm
4748,Mine_04748,12.820691,77.970858,1235.83,30.14,296.46,12.72,synthetic_srtm
4749,Mine_04749,10.250811,77.275506,480.78,8.76,219.23,3.93,synthetic_srtm
4750,Mine_04750,11.084991,79.004029,735.83,5.46,63.93,6.59,synthetic_srtm
4751,Mine_04751,13.231956,77.623531,1296.22,38.23,157.76,13.84,synthetic_srtm
4752,Mine_04752,11.303371,79.869436,403.87,2.18,277.71,5.28,synthetic_srtm
4753,Mine_04753,13.224813,76.691621,999.72,7.17,40.95,5.35,synthetic_srtm
4754,Mine_04754,12.642258,80.269868,947.94,10.37,111.2,4.82,synthetic_srtm
4755,Mine_04755,9.455075,80.177893,468.08,10.23,74.26,4.3,synthetic_srtm
4756,Mine_04756,10.207221,76.513827,1695.81,22.16,56.81,7.81,synthetic_srtm
4757,Mine_04757,9.260131,80.304858,634.8,9.67,152.15,3.45,synthetic_srtm
4758,Mine_04758,8.264694,77.825784,820.19,17.81,17.72,5.55,synthetic_srtm
4759,Mine_04759,9.692119,77.707736,437.32,1.03,69.08,3.28,synthetic_srtm
4760,Mine_04760,10.701757,80.49847,943.28,12.46,47.1,6.7,synthetic_srtm
4761,Mine_04761,8.676776,78.276531,538.02,15.65,335.33,6.32,synthetic_srtm
4762,Mine_04762,9.589687,80.470453,724.0,20.36,292.74,9.25,synthetic_srtm
4763,Mine_04763,12.631247,79.372766,295.41,9.12,100.16,5.12,synthetic_srtm
4764,Mine_04764,8.889616,77.57263,922.22,13.11,12.04,5.11,synthetic_srtm
4765,Mine_04765,11.990924,78.605576,612.86,20.42,200.83,11.12,synthetic_srtm
4766,Mine_04766,8.592033,78.911658,537.83,12.3,94.18,7.67,synthetic_srtm
4767,Mine_04767,12.13537,78.881284,909.83,17.6,270.15,7.88,synthetic_srtm
4768,Mine_04768,10.626875,79.486181,665.66,18.2,97.64,9.15,synthetic_srtm
4769,Mine_04769,10.490553,79.473892,643.99,17.2,184.34,8.98,synthetic_srtm
4770,Mine_04770,9.542351,79.306848,768.9,11.53,122.42,5.39,synthetic_srtm
4771,Mine_04771,11.685006,76.440665,933.88,24.7,328.66,11.47,synthetic_srtm
4772,Mine_04772,8.352043,77.794173,206.41,14.32,216.57,6.49,synthetic_srtm
4773,Mine_04773,9.779871,79.095964,781.76,21.35,314.79,10.21,synthetic_srtm
4774,Mine_04774,12.112025,78.456126,785.77,22.46,148.66,11.29,synthetic_srtm
4775,Mine_04775,11.190136,79.179185,554.67,10.13,142.35,6.29,synthetic_srtm
4776,Mine_04776,8.771995,78.804038,325.46,2.58,148.4,1.78,synthetic_srtm
4777,Mine_04777,11.56585,78.115539,617.78,15.82,132.73,5.99,synthetic_srtm
4778,Mine_04778,9.415109,78.289389,565.09,12.98,241.96,8.08,synthetic_srtm
4779,Mine_04779,9.417187,77.271277,904.36,15.13,109.5,8.95,synthetic_srtm
4780,Mine_04780,9.135594,77.024507,689.81,18.94,88.48,6.34,synthetic_srtm
4781,Mine_04781,13.203494,79.04704,928.67,15.13,1.6,9.27,synthetic_srtm
4782,Mine_04782,8.940164,78.530791,735.46,14.4,283.3,6.07,synthetic_srtm
4783,Mine_04783,8.874851,78.770802,334.59,7.08,138.85,6.05,synthetic_srtm
4784,Mine_04784,12.512163,76.612119,1405.23,28.52,186.55,11.46,synthetic_srtm
4785,Mine_04785,9.023672,76.571241,1658.57,29.62,64.58,13.87,synthetic_srtm
4786,Mine_04786,9.679529,76.290909,1639.31,34.92,209.63,12.53,synthetic_srtm
4787,Mine_04787,8.334725,77.904176,533.66,9.53,295.27,5.26,synthetic_srtm
4788,Mine_04788,13.272264,80.049112,308.02,11.81,76.55,8.13,synthetic_srtm
4789,Mine_04789,13.143307,77.900167,1665.37,23.97,91.33,8.08,synthetic_srtm
4790,Mine_04790,9.42711,77.301702,355.99,11.18,225.71,8.3,synthetic_srtm
4791,Mine_04791,11.734108,80.002246,876.79,8.53,121.77,7.51,synthetic_srtm
