mine_id,mine_name,mineral_type,rock_stability_index,fracture_density,weathering_index,joint_spacing_m,ucs_mpa,data_source
5840,Mine_05840,Sand,0.298,0.794,0.683,1.12,144.83,synthetic_geological_survey
5841,Mine_05841,Sandstone,0.569,0.682,0.391,3.46,59.64,synthetic_geological_survey
5842,Mine_05842,Limestone,0.501,0.418,0.342,1.02,183.82,synthetic_geological_survey
5843,Mine_05843,Sand,0.317,0.844,0.762,4.72,120.95,synthetic_geological_survey
5844,Mine_05844,Silica Sand,0.32,0.56,0.281,2.83,84.76,synthetic_geological_survey
5845,Mine_05845,Iron Ore,0.786,0.449,0.337,0.65,194.47,synthetic_geological_survey
5846,Mine_05846,Limestone,0.56,0.467,0.531,3.48,124.11,synthetic_geological_survey
5847,Mine_05847,Marble,0.784,0.366,0.281,1.76,77.41,synthetic_geological_survey
5848,Mine_05848,Granite,0.716,0.268,0.757,4.02,115.5,synthetic_geological_survey
5849,Mine_05849,Granite,0.786,0.295,0.753,3.96,185.3,synthetic_geological_survey
5850,Mine_05850,Marble,0.633,0.296,0.508,0.79,191.32,synthetic_geological_survey
5851,Mine_05851,Granite,0.751,0.282,0.537,1.4,80.82,synthetic_geological_survey
5852,Mine_05852,Sand,0.287,0.765,0.574,1.19,179.44,synthetic_geological_survey
5853,Mine_05853,Sandstone,0.409,0.491,0.337,2.58,98.04,synthetic_geological_survey
5854,Mine_05854,Sandstone,0.555,0.666,0.374,3.56,59.75,synthetic_geological_survey
5855,Mine_05855,Sandstone,0.566,0.679,0.78,2.52,95.13,synthetic_geological_survey
5856,Mine_05856,Salt,0.913,0.203,0.547,2.49,80.56,synthetic_geological_survey
5857,Mine_05857,Marble,0.767,0.358,0.794,2.54,42.95,synthetic_geological_survey
5858,Mine_05858,Salt,1.049,0.233,0.336,1.63,104.59,synthetic_geological_survey
5859,Mine_05859,Granite,0.669,0.251,0.744,2.81,190.52,synthetic_geological_survey
5860,Mine_05860,Silica Sand,0.418,0.731,0.384,4.29,191.56,synthetic_geological_survey
5861,Mine_05861,Sandstone,0.481,0.577,0.363,0.63,21.78,synthetic_geological_survey
5862,Mine_05862,Marble,0.77,0.359,0.54,4.84,190.48,synthetic_geological_survey
5863,Mine_05863,Granite,0.745,0.279,0.486,4.95,36.22,synthetic_geological_survey
5864,Mine_05864,Iron Ore,0.747,0.427,0.521,4.61,23.7,synthetic_geological_survey
5865,Mine_05865,Marble,0.708,0.33,0.74,4.08,90.83,synthetic_geological_survey
5866,Mine_05866,Salt,0.913,0.203,0.377,0.96,87.16,synthetic_geological_survey
5867,Mine_05867,Sandstone,0.593,0.712,0.275,4.81,29.94,synthetic_geological_survey
5868,Mine_05868,Silica Sand,0.374,0.655,0.539,1.52,29.64,synthetic_geological_survey
5869,Mine_05869,Salt,0.935,0.208,0.772,3.67,164.49,synthetic_geological_survey
5870,Mine_05870,Salt,0.982,0.218,0.776,1.04,30.5,synthetic_geological_survey
5871,Mine_05871,Limestone,0.505,0.421,0.57,4.98,74.31,synthetic_geological_survey
5872,Mine_05872,Iron Ore,0.76,0.435,0.796,1.03,70.83,synthetic_geological_survey
5873,Mine_05873,Sand,0.357,0.952,0.792,1.04,108.13,synthetic_geological_survey
5874,Mine_05874,Limestone,0.654,0.545,0.631,1.94,192.92,synthetic_geological_survey
5875,Mine_05875,Sand,0.28,0.746,0.263,1.59,157.9,synthetic_geological_survey
5876,Mine_05876,Limestone,0.5,0.417,0.712,2.0,75.15,synthetic_geological_survey
5877,Mine_05877,Silica Sand,0.462,0.808,0.749,3.56,97.14,synthetic_geological_survey
5878,Mine_05878,Salt,0.788,0.175,0.665,3.87,155.33,synthetic_geological_survey
5879,Mine_05879,Sandstone,0.516,0.619,0.753,0.69,31.15,synthetic_geological_survey
5880,Mine_05880,Marble,0.842,0.393,0.284,1.32,126.54,synthetic_geological_survey
5881,Mine_05881,Silica Sand,0.37,0.647,0.427,4.71,83.36,synthetic_geological_survey
5882,Mine_05882,Granite,0.946,0.355,0.359,2.1,129.81,synthetic_geological_survey
5883,Mine_05883,Iron Ore,0.61,0.349,0.782,0.64,92.62,synthetic_geological_survey
5884,Mine_05884,Limestone,0.592,0.493,0.722,2.21,174.59,synthetic_geological_survey
5885,Mine_05885,Sand,0.32,0.853,0.436,1.07,88.03,synthetic_geological_survey
5886,Mine_05886,Iron Ore,0.564,0.322,0.59,0.75,86.67,synthetic_geological_survey
5887,Mine_05887,Limestone,0.622,0.518,0.63,2.31,22.43,synthetic_geological_survey
5888,Mine_05888,Sand,0.253,0.676,0.22,2.42,35.98,synthetic_geological_survey
5889,Mine_05889,Granite,0.935,0.351,0.201,4.83,124.13,synthetic_geological_survey
5890,Mine_05890,Limestone,0.541,0.451,0.795,4.26,149.67,synthetic_geological_survey
5891,Mine_05891,Sandstone,0.421,0.506,0.262,3.4,20.4,synthetic_geological_survey
5892,Mine_05892,Granite,0.699,0.262,0.224,4.47,186.61,synthetic_geological_survey
5893,Mine_05893,Silica Sand,0.438,0.766,0.605,0.65,122.77,synthetic_geological_survey
5894,Mine_05894,Granite,0.715,0.268,0.605,0.56,69.62,synthetic_geological_survey
5895,Mine_05895,Sandstone,0.423,0.507,0.442,4.04,39.8,synthetic_geological_survey
5896,Mine_05896,Sandstone,0.58,0.697,0.416,1.01,69.36,synthetic_geological_survey
5897,Mine_05897,Limestone,0.489,0.408,0.278,0.71,21.06,synthetic_geological_survey
5898,Mine_05898,Iron Ore,0.567,0.324,0.565,3.65,141.74,synthetic_geological_survey
5899,Mine_05899,Marble,0.657,0.307,0.478,4.85,148.56,synthetic_geological_survey
5900,Mine_05900,Sand,0.327,0.872,0.389,0.82,176.71,synthetic_geological_survey
5901,Mine_05901,Sandstone,0.429,0.515,0.707,1.32,151.03,synthetic_geological_survey
5902,Mine_05902,Iron Ore,0.67,0.383,0.768,3.79,144.03,synthetic_geological_survey
5903,Mine_05903,Limestone,0.567,0.473,0.519,3.93,61.53,synthetic_geological_survey
5904,Mine_05904,Salt,0.832,0.185,0.744,1.98,198.52,synthetic_geological_survey
5905,Mine_05905,Marble,0.767,0.358,0.608,4.97,156.72,synthetic_geological_survey
5906,Mine_05906,Salt,0.926,0.206,0.36,3.06,179.35,synthetic_geological_survey
5907,Mine_05907,Marble,0.629,0.293,0.454,4.28,69.18,synthetic_geological_survey
5908,Mine_05908,Salt,1.001,0.223,0.292,1.59,100.51,synthetic_geological_survey
5909,Mine_05909,Sandstone,0.561,0.673,0.336,1.08,37.64,synthetic_geological_survey
5910,Mine_05910,Silica Sand,0.405,0.708,0.524,0.77,72.0,synthetic_geological_survey
5911,Mine_05911,Silica Sand,0.418,0.731,0.289,1.81,100.22,synthetic_geological_survey
5912,Mine_05912,Iron Ore,0.661,0.378,0.344,4.83,143.35,synthetic_geological_survey
5913,Mine_05913,Iron Ore,0.728,0.416,0.586,3.19,175.63,synthetic_geological_survey
5914,Mine_05914,Marble,0.793,0.37,0.33,4.74,81.83,synthetic_geological_survey
5915,Mine_05915,Granite,0.712,0.267,0.68,1.07,42.2,synthetic_geological_survey
5916,Mine_05916,Marble,0.606,0.283,0.562,4.39,188.63,synthetic_geological_survey
5917,Mine_05917,Limestone,0.482,0.402,0.333,3.19,154.05,synthetic_geological_survey
5918,Mine_05918,Silica Sand,0.357,0.626,0.619,2.0,127.08,synthetic_geological_survey
5919,Mine_05919,Sand,0.293,0.782,0.281,1.32,43.39,synthetic_geological_survey
5920,Mine_05920,Silica Sand,0.324,0.566,0.212,4.67,182.46,synthetic_geological_survey
5921,Mine_05921,Salt,0.847,0.188,0.584,4.97,75.65,synthetic_geological_survey
5922,Mine_05922,Salt,0.944,0.21,0.212,3.34,85.89,synthetic_geological_survey
5923,Mine_05923,Silica Sand,0.394,0.69,0.21,2.11,111.92,synthetic_geological_survey
5924,Mine_05924,Limestone,0.519,0.433,0.209,0.74,159.21,synthetic_geological_survey
5925,Mine_05925,Sand,0.343,0.913,0.729,4.38,87.75,synthetic_geological_survey
5926,Mine_05926,Marble,0.86,0.401,0.625,2.74,132.35,synthetic_geological_survey
5927,Mine_05927,Iron Ore,0.671,0.383,0.791,1.68,184.45,synthetic_geological_survey
5928,Mine_05928,Limestone,0.548,0.457,0.552,3.24,23.68,synthetic_geological_survey
5929,Mine_05929,Limestone,0.627,0.522,0.765,3.63,184.69,synthetic_geological_survey
5930,Mine_05930,Limestone,0.503,0.419,0.22,0.89,160.33,synthetic_geological_survey
5931,Mine_05931,Limestone,0.708,0.59,0.749,2.89,88.88,synthetic_geological_survey
5932,Mine_05932,Sand,0.297,0.792,0.758,3.15,185.57,synthetic_geological_survey
5933,Mine_05933,Sand,0.323,0.861,0.697,1.66,157.32,synthetic_geological_survey
5934,Mine_05934,Salt,0.814,0.181,0.203,3.8,39.69,synthetic_geological_survey
5935,Mine_05935,Limestone,0.71,0.592,0.781,3.17,35.31,synthetic_geological_survey
5936,Mine_05936,Limestone,0.638,0.532,0.659,3.15,82.76,synthetic_geological_survey
5937,Mine_05937,Limestone,0.699,0.582,0.647,0.69,23.35,synthetic_geological_survey
5938,Mine_05938,Iron Ore,0.604,0.345,0.698,0.52,54.6,synthetic_geological_survey
5939,Mine_05939,Granite,0.793,0.298,0.58,0.75,83.0,synthetic_geological_survey
5940,Mine_05940,Salt,1.065,0.237,0.386,1.7,170.4,synthetic_geological_survey
5941,Mine_05941,Marble,0.723,0.338,0.351,3.86,107.06,synthetic_geological_survey
5942,Mine_05942,Granite,0.708,0.266,0.714,3.66,137.78,synthetic_geological_survey
5943,Mine_05943,Marble,0.676,0.316,0.486,4.71,110.97,synthetic_geological_survey
5944,Mine_05944,Silica Sand,0.386,0.675,0.214,2.8,163.2,synthetic_geological_survey
5945,Mine_05945,Marble,0.69,0.322,0.547,1.55,179.59,synthetic_geological_survey
5946,Mine_05946,Sandstone,0.439,0.527,0.342,1.66,151.76,synthetic_geological_survey
5947,Mine_05947,Limestone,0.675,0.562,0.537,0.56,38.54,synthetic_geological_survey
5948,Mine_05948,Marble,0.655,0.306,0.549,0.66,184.04,synthetic_geological_survey
5949,Mine_05949,Iron Ore,0.811,0.464,0.531,1.6,96.34,synthetic_geological_survey
5950,Mine_05950,Salt,0.746,0.166,0.338,0.58,31.68,synthetic_geological_survey
5951,Mine_05951,Iron Ore,0.657,0.375,0.534,0.98,146.56,synthetic_geological_survey
5952,Mine_05952,Iron Ore,0.69,0.394,0.337,4.94,111.82,synthetic_geological_survey
5953,Mine_05953,Silica Sand,0.353,0.617,0.396,3.31,196.21,synthetic_geological_survey
5954,Mine_05954,Granite,0.741,0.278,0.262,2.48,130.77,synthetic_geological_survey
5955,Mine_05955,Iron Ore,0.569,0.325,0.663,3.05,128.64,synthetic_geological_survey
5956,Mine_05956,Sand,0.245,0.653,0.795,1.35,140.72,synthetic_geological_survey
5957,Mine_05957,Marble,0.707,0.33,0.632,4.62,94.11,synthetic_geological_survey
5958,Mine_05958,Sandstone,0.555,0.666,0.679,3.43,130.32,synthetic_geological_survey
5959,Mine_05959,Limestone,0.678,0.565,0.494,2.53,58.55,synthetic_geological_survey
5960,Mine_05960,Granite,0.846,0.317,0.764,2.22,161.88,synthetic_geological_survey
5961,Mine_05961,Marble,0.674,0.315,0.327,3.46,161.35,synthetic_geological_survey
5962,Mine_05962,Sand,0.285,0.76,0.331,1.52,26.97,synthetic_geological_survey
5963,Mine_05963,Iron Ore,0.693,0.396,0.775,4.16,35.81,synthetic_geological_survey
5964,Mine_05964,Marble,0.743,0.347,0.598,3.35,94.42,synthetic_geological_survey
5965,Mine_05965,Salt,1.064,0.237,0.405,1.54,71.09,synthetic_geological_survey
5966,Mine_05966,Limestone,0.618,0.515,0.442,4.55,52.49,synthetic_geological_survey
5967,Mine_05967,Iron Ore,0.732,0.418,0.712,3.51,118.37,synthetic_geological_survey
5968,Mine_05968,Sandstone,0.505,0.607,0.441,3.45,55.2,synthetic_geological_survey
5969,Mine_05969,Iron Ore,0.806,0.46,0.473,0.82,189.98,synthetic_geological_survey
5970,Mine_05970,Iron Ore,0.693,0.396,0.643,2.46,64.99,synthetic_geological_survey
5971,Mine_05971,Marble,0.746,0.348,0.63,0.78,172.77,synthetic_geological_survey
5972,Mine_05972,Marble,0.633,0.295,0.311,1.8,124.09,synthetic_geological_survey
5973,Mine_05973,Sand,0.277,0.74,0.371,2.56,197.63,synthetic_geological_survey
5974,Mine_05974,Marble,0.794,0.37,0.703,1.64,89.28,synthetic_geological_survey
5975,Mine_05975,Marble,0.814,0.38,0.575,3.04,193.49,synthetic_geological_survey
5976,Mine_05976,Salt,0.916,0.204,0.736,3.91,113.78,synthetic_geological_survey
5977,Mine_05977,Limestone,0.533,0.445,0.364,0.86,104.67,synthetic_geological_survey
5978,Mine_05978,Iron Ore,0.714,0.408,0.606,2.24,34.38,synthetic_geological_survey
5979,Mine_05979,Limestone,0.522,0.435,0.421,2.42,161.4,synthetic_geological_survey
5980,Mine_05980,Silica Sand,0.422,0.738,0.673,3.6,51.12,synthetic_geological_survey
5981,Mine_05981,Marble,0.673,0.314,0.473,1.18,136.55,synthetic_geological_survey
5982,Mine_05982,Sandstone,0.402,0.483,0.243,1.2,167.2,synthetic_geological_survey
5983,Mine_05983,Marble,0.856,0.4,0.493,2.53,88.61,synthetic_geological_survey
5984,Mine_05984,Sandstone,0.588,0.705,0.33,3.5,170.44,synthetic_geological_survey
5985,Mine_05985,Sandstone,0.526,0.631,0.419,1.34,179.54,synthetic_geological_survey
5986,Mine_05986,Silica Sand,0.337,0.589,0.697,4.39,70.66,synthetic_geological_survey
5987,Mine_05987,Sandstone,0.442,0.531,0.331,3.1,193.69,synthetic_geological_survey
5988,Mine_05988,Iron Ore,0.612,0.349,0.231,2.97,148.05,synthetic_geological_survey
5989,Mine_05989,Limestone,0.646,0.538,0.566,3.37,85.71,synthetic_geological_survey
5990,Mine_05990,Iron Ore,0.601,0.343,0.441,4.0,93.52,synthetic_geological_survey
5991,Mine_05991,Iron Ore,0.586,0.335,0.478,4.54,57.68,synthetic_geological_survey
5992,Mine_05992,Iron Ore,0.681,0.389,0.345,2.48,129.13,synthetic_geological_survey
5993,Mine_05993,Salt,0.795,0.177,0.526,3.92,81.26,synthetic_geological_survey
5994,Mine_05994,Sand,0.302,0.804,0.527,0.61,43.05,synthetic_geological_survey
5995,Mine_05995,Limestone,0.6,0.5,0.521,2.18,29.02,synthetic_geological_survey
5996,Mine_05996,Salt,0.755,0.168,0.751,2.3,174.61,synthetic_geological_survey
5997,Mine_05997,Silica Sand,0.457,0.8,0.474,3.69,40.54,synthetic_geological_survey
5998,Mine_05998,Granite,0.95,0.356,0.68,3.56,142.36,synthetic_geological_survey
5999,Mine_05999,Limestone,0.668,0.557,0.732,3.09,82.43,synthetic_geological_survey
6000,Mine_06000,Silica Sand,0.356,0.624,0.314,2.42,193.18,synthetic_geological_survey
6001,Mine_06001,Marble,0.687,0.321,0.689,1.75,66.83,synthetic_geological_survey
6002,Mine_06002,Granite,0.735,0.276,0.792,4.07,120.75,synthetic_geological_survey
6003,Mine_06003,Granite,0.727,0.273,0.635,0.81,47.26,synthetic_geological_survey
6004,Mine_06004,Marble,0.628,0.293,0.597,2.62,149.6,synthetic_geological_survey
6005,Mine_06005,Sandstone,0.459,0.55,0.25,0.6,181.14,synthetic_geological_survey
6006,Mine_06006,Sandstone,0.422,0.507,0.776,3.53,55.69,synthetic_geological_survey
6007,Mine_06007,Sand,0.348,0.927,0.281,3.26,62.29,synthetic_geological_survey
6008,Mine_06008,Silica Sand,0.335,0.586,0.332,1.52,61.64,synthetic_geological_survey
6009,Mine_06009,Limestone,0.674,0.562,0.641,3.16,197.96,synthetic_geological_survey
6010,Mine_06010,Silica Sand,0.433,0.759,0.576,2.5,179.11,synthetic_geological_survey
6011,Mine_06011,Salt,0.991,0.22,0.716,1.14,91.72,synthetic_geological_survey
6012,Mine_06012,Sandstone,0.53,0.636,0.337,4.81,143.96,synthetic_geological_survey
6013,Mine_06013,Salt,0.887,0.197,0.547,4.81,37.68,synthetic_geological_survey
6014,Mine_06014,Silica Sand,0.421,0.738,0.78,4.53,176.78,synthetic_geological_survey
6015,Mine_06015,Granite,0.894,0.335,0.405,4.14,146.1,synthetic_geological_survey
6016,Mine_06016,Sandstone,0.421,0.505,0.635,2.62,164.0,synthetic_geological_survey
6017,Mine_06017,Sandstone,0.431,0.517,0.711,3.75,148.39,synthetic_geological_survey
6018,Mine_06018,Marble,0.897,0.419,0.499,4.61,120.54,synthetic_geological_survey
6019,Mine_06019,Granite,0.795,0.298,0.273,2.94,141.41,synthetic_geological_survey
6020,Mine_06020,Limestone,0.583,0.486,0.565,3.68,95.73,synthetic_geological_survey
6021,Mine_06021,Granite,0.655,0.245,0.564,0.63,26.65,synthetic_geological_survey
6022,Mine_06022,Iron Ore,0.706,0.404,0.396,4.88,57.8,synthetic_geological_survey
6023,Mine_06023,Sand,0.34,0.907,0.219,1.12,102.66,synthetic_geological_survey
6024,Mine_06024,Sand,0.273,0.728,0.538,2.23,137.3,synthetic_geological_survey
6025,Mine_06025,Sand,0.245,0.653,0.672,1.09,89.27,synthetic_geological_survey
6026,Mine_06026,Salt,1.045,0.232,0.346,3.83,142.86,synthetic_geological_survey
6027,Mine_06027,Silica Sand,0.422,0.739,0.255,3.78,31.51,synthetic_geological_survey
6028,Mine_06028,Silica Sand,0.458,0.802,0.795,0.96,188.74,synthetic_geological_survey
6029,Mine_06029,Sand,0.259,0.691,0.204,1.21,84.89,synthetic_geological_survey
6030,Mine_06030,Granite,0.888,0.333,0.416,3.28,49.33,synthetic_geological_survey
6031,Mine_06031,Silica Sand,0.428,0.75,0.462,2.12,117.44,synthetic_geological_survey
6032,Mine_06032,Silica Sand,0.461,0.807,0.332,2.2,93.06,synthetic_geological_survey
6033,Mine_06033,Marble,0.878,0.41,0.702,3.69,191.65,synthetic_geological_survey
6034,Mine_06034,Salt,0.725,0.161,0.629,1.58,143.21,synthetic_geological_survey
6035,Mine_06035,Sandstone,0.565,0.678,0.722,3.21,107.2,synthetic_geological_survey
6036,Mine_06036,Granite,0.746,0.28,0.562,0.54,49.72,synthetic_geological_survey
6037,Mine_06037,Limestone,0.497,0.414,0.268,4.27,119.02,synthetic_geological_survey
6038,Mine_06038,Salt,1.074,0.239,0.563,3.9,164.0,synthetic_geological_survey
6039,Mine_06039,Granite,0.724,0.271,0.425,3.76,150.26,synthetic_geological_survey
6040,Mine_06040,Granite,0.83,0.311,0.274,2.72,25.15,synthetic_geological_survey
6041,Mine_06041,Salt,1.073,0.238,0.253,0.76,135.32,synthetic_geological_survey
6042,Mine_06042,Sand,0.323,0.862,0.265,5.0,157.01,synthetic_geological_survey
6043,Mine_06043,Iron Ore,0.581,0.332,0.378,0.93,82.88,synthetic_geological_survey
6044,Mine_06044,Sand,0.275,0.734,0.366,1.08,158.27,synthetic_geological_survey
6045,Mine_06045,Marble,0.605,0.282,0.657,3.83,146.59,synthetic_geological_survey
6046,Mine_06046,Salt,0.818,0.182,0.245,1.11,192.78,synthetic_geological_survey
6047,Mine_06047,Marble,0.868,0.405,0.588,3.14,164.82,synthetic_geological_survey
6048,Mine_06048,Iron Ore,0.604,0.345,0.326,4.29,135.75,synthetic_geological_survey
6049,Mine_06049,Silica Sand,0.399,0.698,0.678,3.46,22.29,synthetic_geological_survey
6050,Mine_06050,Marble,0.753,0.351,0.552,1.26,71.58,synthetic_geological_survey
6051,Mine_06051,Limestone,0.501,0.418,0.285,2.03,196.05,synthetic_geological_survey
6052,Mine_06052,Silica Sand,0.436,0.762,0.55,2.33,88.29,synthetic_geological_survey
6053,Mine_06053,Granite,0.698,0.262,0.729,2.31,78.39,synthetic_geological_survey
6054,Mine_06054,Iron Ore,0.578,0.33,0.636,2.51,121.52,synthetic_geological_survey
6055,Mine_06055,Granite,0.685,0.257,0.703,2.67,105.37,synthetic_geological_survey
6056,Mine_06056,Sand,0.309,0.824,0.583,1.63,90.43,synthetic_geological_survey
6057,Mine_06057,Iron Ore,0.792,0.453,0.496,3.43,47.02,synthetic_geological_survey
6058,Mine_06058,Granite,0.641,0.241,0.736,1.72,96.55,synthetic_geological_survey
6059,Mine_06059,Sandstone,0.487,0.585,0.481,2.08,145.95,synthetic_geological_survey
6060,Mine_06060,Sand,0.334,0.89,0.546,2.11,91.01,synthetic_geological_survey
6061,Mine_06061,Iron Ore,0.605,0.346,0.471,3.86,29.24,synthetic_geological_survey
6062,Mine_06062,Marble,0.641,0.299,0.378,1.27,104.86,synthetic_geological_survey
6063,Mine_06063,Iron Ore,0.643,0.367,0.314,0.57,144.43,synthetic_geological_survey
6064,Mine_06064,Salt,0.763,0.17,0.258,3.76,147.61,synthetic_geological_survey
6065,Mine_06065,Salt,0.727,0.161,0.618,3.28,152.52,synthetic_geological_survey
6066,Mine_06066,Silica Sand,0.378,0.662,0.202,4.37,31.28,synthetic_geological_survey
6067,Mine_06067,Iron Ore,0.838,0.479,0.381,2.78,64.96,synthetic_geological_survey
6068,Mine_06068,Marble,0.639,0.298,0.587,2.51,109.68,synthetic_geological_survey
6069,Mine_06069,Salt,0.748,0.166,0.709,2.43,73.28,synthetic_geological_survey
6070,Mine_06070,Sandstone,0.498,0.597,0.666,2.07,189.79,synthetic_geological_survey
6071,Mine_06071,Iron Ore,0.839,0.479,0.707,4.69,177.8,synthetic_geological_survey
6072,Mine_06072,Silica Sand,0.444,0.777,0.681,4.56,197.74,synthetic_geological_survey
6073,Mine_06073,Granite,0.669,0.251,0.247,1.54,137.9,synthetic_geological_survey
6074,Mine_06074,Sand,0.288,0.768,0.729,4.84,124.83,synthetic_geological_survey
6075,Mine_06075,Limestone,0.591,0.492,0.619,2.65,59.22,synthetic_geological_survey
6076,Mine_06076,Marble,0.821,0.383,0.229,1.58,185.66,synthetic_geological_survey
6077,Mine_06077,Sand,0.267,0.712,0.651,2.21,166.25,synthetic_geological_survey
6078,Mine_06078,Sand,0.342,0.911,0.59,2.17,33.15,synthetic_geological_survey
6079,Mine_06079,Iron Ore,0.74,0.423,0.422,3.49,133.87,synthetic_geological_survey
6080,Mine_06080,Marble,0.882,0.412,0.484,1.96,42.41,synthetic_geological_survey
6081,Mine_06081,Silica Sand,0.325,0.568,0.532,4.5,148.11,synthetic_geological_survey
6082,Mine_06082,Sandstone,0.454,0.544,0.3,3.43,125.82,synthetic_geological_survey
6083,Mine_06083,Sandstone,0.541,0.65,0.586,2.25,29.05,synthetic_geological_survey
6084,Mine_06084,Marble,0.798,0.373,0.738,0.76,87.33,synthetic_geological_survey
6085,Mine_06085,Granite,0.732,0.275,0.609,4.76,131.69,synthetic_geological_survey
6086,Mine_06086,Iron Ore,0.609,0.348,0.319,1.86,34.5,synthetic_geological_survey
6087,Mine_06087,Marble,0.71,0.331,0.562,4.99,168.96,synthetic_geological_survey
6088,Mine_06088,Granite,0.721,0.27,0.346,2.02,101.31,synthetic_geological_survey
6089,Mine_06089,Iron Ore,0.735,0.42,0.487,2.79,49.01,synthetic_geological_survey
6090,Mine_06090,Iron Ore,0.688,0.393,0.579,1.01,29.88,synthetic_geological_survey
6091,Mine_06091,Sandstone,0.401,0.481,0.391,0.81,34.07,synthetic_geological_survey
