mine_id,mine_name,district,mineral_type,lease_area_ha,latitude,longitude,status,avg_rainfall_mm,max_rainfall_mm,rainfall_variability,avg_temp_c,max_avg_temp_c,min_avg_temp_c,extreme_max_temp_c,extreme_min_temp_c,elevation_m,slope_degrees,aspect_degrees,terrain_ruggedness_index,rock_stability_index,fracture_density,weathering_index,joint_spacing_m,ucs_mpa,rainfall_intensity,temperature_stress,slope_risk_factor,geological_risk,environmental_risk_score
5975,Mine_05975,Tiruvannamalai,Marble,28.71,12.091737,77.781696,Active,196.74,448.18,136.61,23.34,29.66,15.54,37.8,10.15,2252.03,22.0,281.78,9.22,0.814,0.38,0.575,3.04,193.49,2.2780319203009047,2.7649999999999997,0.4888888888888889,0.07068000000000002,0.957
5976,Mine_05976,Krishnagiri,Salt,67.97,8.070385,78.531485,Active,82.02,176.95,59.56,25.4,33.12,16.49,38.65,10.37,689.09,19.4,29.73,9.34,0.916,0.204,0.736,3.91,113.78,2.1574006339917093,2.8280000000000003,0.43111111111111106,0.01713599999999999,0.922
5977,Mine_05977,Erode,Limestone,8.33,11.987353,78.412878,Active,228.3,454.32,169.67,23.84,29.91,14.91,36.48,8.32,272.05,10.64,309.06,4.81,0.533,0.445,0.364,0.86,104.67,1.9900131406044677,2.816,0.23644444444444446,0.207815,0.849
5978,Mine_05978,Vellore,Iron Ore,125.77,10.833103,76.657119,Active,156.5,382.29,122.35,24.32,31.28,17.26,39.45,9.35,1139.07,27.68,331.87,11.33,0.714,0.408,0.606,2.24,34.38,2.442747603833866,3.0100000000000002,0.615111111111111,0.116688,1.07
5979,Mine_05979,Perambalur,Limestone,5.07,9.887753,76.529441,Active,142.96,306.54,113.2,24.62,30.9,18.59,36.78,12.27,1218.27,23.33,162.71,9.2,0.522,0.435,0.421,2.42,161.4,2.1442361499720204,2.451,0.5184444444444444,0.20793,0.934
5980,Mine_05980,Madurai,Silica Sand,90.25,9.321928,79.577024,Active,126.81,260.35,93.17,25.16,31.7,18.8,39.11,11.88,998.9,12.51,250.57,5.43,0.422,0.738,0.673,3.6,51.12,2.0530715243277347,2.723,0.27799999999999997,0.42656400000000005,0.962
5981,Mine_05981,Virudhunagar,Marble,6.13,12.742245,78.237414,Closed,221.94,459.94,154.13,22.78,29.3,14.47,37.36,9.07,999.9,18.18,326.37,7.74,0.673,0.314,0.473,1.18,136.55,2.072361899612508,2.8289999999999997,0.40399999999999997,0.10267799999999999,0.897
5982,Mine_05982,Cuddalore,Sandstone,134.15,10.10799,80.293639,Closed,167.93,341.5,116.06,24.6,32.4,17.76,39.32,9.69,608.28,12.88,307.51,6.25,0.402,0.483,0.243,1.2,167.2,2.033585422497469,2.963,0.28622222222222227,0.288834,0.9
5983,Mine_05983,Ariyalur,Marble,8.52,9.35656,79.507018,Active,114.6,259.75,85.52,24.31,32.55,15.65,38.85,9.92,362.73,1.69,293.64,5.41,0.856,0.4,0.493,2.53,88.61,2.2665794066317626,2.893,0.03755555555555556,0.05760000000000001,0.82
5984,Mine_05984,Vellore,Sandstone,6.31,8.230226,78.125036,Active,59.84,118.82,35.49,25.42,32.95,17.24,40.72,10.09,389.8,5.23,220.46,1.81,0.588,0.705,0.33,3.5,170.44,1.985628342245989,3.0629999999999997,0.11622222222222223,0.29046,0.858
5985,Mine_05985,Salem,Sandstone,11.5,12.765988,77.423974,Closed,238.71,531.72,180.64,22.96,31.3,14.72,37.78,7.92,1089.94,29.76,157.94,10.84,0.526,0.631,0.419,1.34,179.54,2.227472665577479,2.9859999999999998,0.6613333333333333,0.29909399999999997,1.074
5986,Mine_05986,Madurai,Silica Sand,16.29,12.862759,76.330354,Active,248.39,464.62,160.4,23.01,30.74,16.37,37.88,10.1,697.24,6.9,24.11,4.77,0.337,0.589,0.697,4.39,70.66,1.870526188654938,2.778,0.15333333333333335,0.390507,0.885
5987,Mine_05987,Virudhunagar,Sandstone,3.71,9.112776,76.461938,Active,126.2,246.09,89.15,25.07,33.25,16.91,39.74,9.45,522.15,17.72,257.33,8.36,0.442,0.531,0.331,3.1,193.69,1.95,3.0290000000000004,0.3937777777777777,0.29629800000000006,0.933
5988,Mine_05988,Madurai,Iron Ore,1.4,10.536206,77.737316,Closed,155.37,373.46,115.3,24.96,32.07,18.81,38.52,11.53,527.42,24.54,205.89,9.35,0.612,0.349,0.231,2.97,148.05,2.4036815344017506,2.6990000000000003,0.5453333333333333,0.135412,0.978
5989,Mine_05989,Karur,Limestone,90.16,8.104369,79.487124,Active,93.91,193.43,69.87,25.23,32.54,17.93,38.03,11.96,211.21,13.49,330.71,6.67,0.646,0.538,0.566,3.37,85.71,2.0597380470663404,2.607,0.2997777777777778,0.190452,0.876
5990,Mine_05990,Coimbatore,Iron Ore,21.8,9.676025,76.421015,Active,156.27,298.38,114.98,24.89,32.13,15.94,38.22,9.2,502.61,10.05,193.48,3.04,0.601,0.343,0.441,4.0,93.52,1.9093875983874062,2.902,0.22333333333333336,0.136857,0.824
5991,Mine_05991,Vellore,Iron Ore,69.0,8.740452,79.341879,Active,100.24,221.77,75.1,25.02,33.05,17.73,39.64,10.48,597.37,7.03,20.41,6.9,0.586,0.335,0.478,4.54,57.68,2.2123902633679173,2.916,0.15622222222222223,0.13869,0.87
5992,Mine_05992,Theni,Iron Ore,22.37,8.944478,80.4363,Active,88.26,232.95,65.53,24.96,33.06,18.14,40.25,11.96,529.4,17.64,203.25,10.2,0.681,0.389,0.345,2.48,129.13,2.6393609789259003,2.8289999999999997,0.392,0.12409099999999998,1.0
5993,Mine_05993,Virudhunagar,Salt,33.69,10.050474,80.281699,Active,130.25,284.68,95.26,24.58,31.75,18.07,39.1,9.45,758.57,18.04,129.4,9.3,0.795,0.177,0.526,3.92,81.26,2.1856429942418427,2.9650000000000003,0.40088888888888885,0.03628499999999999,0.917
5994,Mine_05994,Ariyalur,Sand,146.22,10.514101,76.437336,Active,143.44,321.0,103.92,23.87,30.28,16.9,37.76,9.92,1510.88,39.29,72.81,14.88,0.302,0.804,0.527,0.61,43.05,2.2378694924707196,2.784,0.8731111111111111,0.561192,1.209
5995,Mine_05995,Erode,Limestone,8.45,10.65786,80.165735,Active,134.64,233.26,85.64,23.73,31.72,15.29,38.54,8.75,657.76,5.02,157.29,3.14,0.6,0.5,0.521,2.18,29.02,1.7324717765894238,2.979,0.11155555555555555,0.2,0.79
5996,Mine_05996,Dindigul,Salt,21.67,8.752411,79.81772,Active,101.9,234.5,80.8,25.19,33.29,17.15,39.96,11.17,803.8,23.97,104.47,11.06,0.755,0.168,0.751,2.3,174.61,2.3012757605495584,2.879,0.5326666666666666,0.04116,0.995
5997,Mine_05997,Perambalur,Silica Sand,14.47,10.148003,79.663587,Active,163.01,314.99,115.14,24.43,32.31,16.94,38.38,9.15,649.78,7.0,273.13,6.5,0.457,0.8,0.474,3.69,40.54,1.9323354395435866,2.9230000000000005,0.15555555555555556,0.43439999999999995,0.903
5998,Mine_05998,Tuticorin,Granite,73.89,10.372347,76.37407,Active,164.67,340.14,106.69,24.46,30.53,17.69,36.56,10.9,1649.87,35.91,110.37,15.54,0.95,0.356,0.68,3.56,142.36,2.065585716888322,2.5660000000000003,0.7979999999999999,0.017800000000000014,0.982
5999,Mine_05999,Vellore,Limestone,12.73,13.018819,79.316345,Closed,278.23,554.59,194.61,23.04,29.56,15.31,35.6,8.25,362.36,2.53,92.02,2.58,0.668,0.557,0.732,3.09,82.43,1.9932789418826151,2.7350000000000003,0.056222222222222215,0.184924,0.818
6000,Mine_06000,Virudhunagar,Silica Sand,1.07,11.89608,79.301054,Active,159.9,376.98,108.79,23.9,29.59,17.0,36.0,10.09,689.7,6.55,6.02,4.92,0.356,0.624,0.314,2.42,193.18,2.357598499061914,2.591,0.14555555555555555,0.401856,0.926
6001,Mine_06001,Tiruppur,Marble,39.58,8.983712,80.259925,Active,93.62,218.13,62.51,25.0,32.92,16.28,39.74,9.7,923.53,12.65,76.62,7.26,0.687,0.321,0.689,1.75,66.83,2.3299508651997436,3.0040000000000004,0.28111111111111114,0.10047299999999998,0.95
6002,Mine_06002,Tiruvannamalai,Granite,8.28,11.649031,78.145017,Active,191.69,452.7,144.17,24.24,31.54,16.26,38.88,9.79,826.07,23.57,61.94,7.29,0.735,0.276,0.792,4.07,120.75,2.3616255412384577,2.9090000000000003,0.5237777777777778,0.07314000000000001,1.022
6003,Mine_06003,Coimbatore,Granite,1.0,11.847491,77.073698,Active,193.7,389.52,137.25,23.49,31.58,15.92,38.38,8.89,1625.03,36.76,115.52,12.82,0.727,0.273,0.635,0.81,47.26,2.0109447599380483,2.9490000000000003,0.8168888888888889,0.07452900000000001,1.028
6004,Mine_06004,Karur,Marble,56.43,11.626882,77.643264,Active,180.81,443.2,142.66,23.78,29.62,16.99,36.86,10.51,1271.41,27.24,239.97,11.33,0.628,0.293,0.597,2.62,149.6,2.451191858857364,2.6350000000000002,0.6053333333333333,0.108996,1.028
6005,Mine_06005,Theni,Sandstone,52.32,10.775763,78.670521,Closed,181.84,386.0,130.32,24.48,31.87,17.4,37.77,12.69,747.88,5.63,129.28,6.0,0.459,0.55,0.25,0.6,181.14,2.122745270567532,2.5080000000000005,0.12511111111111112,0.29755,0.827
6006,Mine_06006,Tiruvannamalai,Sandstone,15.77,10.283601,77.228337,Active,144.69,281.09,101.31,24.38,31.05,17.18,39.43,12.71,989.56,19.72,303.86,9.02,0.422,0.507,0.776,3.53,55.69,1.9427050936484898,2.6719999999999997,0.4382222222222222,0.29304600000000003,0.953
6007,Mine_06007,Vellore,Sand,4.36,9.034377,80.131702,Active,109.4,253.47,88.62,24.77,31.78,18.03,37.41,10.47,885.53,9.35,203.32,6.74,0.348,0.927,0.281,3.26,62.29,2.31691042047532,2.694,0.20777777777777778,0.604404,1.005
6008,Mine_06008,Perambalur,Silica Sand,18.29,10.713607,79.029085,Active,143.89,339.23,104.34,24.27,31.68,15.14,39.27,8.89,836.15,12.38,43.01,7.92,0.335,0.586,0.332,1.52,61.64,2.3575648064493713,3.0380000000000003,0.27511111111111114,0.38969,1.008
6009,Mine_06009,Madurai,Limestone,96.67,8.029866,80.007518,Active,68.08,136.47,44.55,25.17,32.03,17.61,40.67,11.25,782.6,16.63,194.44,9.41,0.674,0.562,0.641,3.16,197.96,2.0045534665099884,2.942,0.3695555555555555,0.18321199999999999,0.925
6010,Mine_06010,Karur,Silica Sand,12.21,10.985455,76.562222,Active,144.03,320.34,98.15,24.22,31.06,16.3,36.68,8.69,605.58,14.2,298.85,7.11,0.433,0.759,0.576,2.5,179.11,2.224119975005207,2.7990000000000004,0.31555555555555553,0.430353,1.006
6011,Mine_06011,Karur,Salt,27.82,12.307674,77.426064,Active,239.23,492.13,170.32,23.4,30.11,15.22,37.41,9.87,1552.8,18.18,330.14,9.2,0.991,0.22,0.716,1.14,91.72,2.057141662834929,2.754,0.40399999999999997,0.0019800000000000017,0.88
6012,Mine_06012,Tirunelveli,Sandstone,138.95,12.361102,78.161499,Active,209.11,432.67,149.42,23.18,30.5,15.94,37.38,8.89,609.43,15.23,91.8,6.2,0.53,0.636,0.337,4.81,143.96,2.069102386303859,2.849,0.33844444444444444,0.29891999999999996,0.924
6013,Mine_06013,Virudhunagar,Salt,1.0,11.951038,76.448399,Active,208.61,478.65,161.19,23.57,30.45,16.93,37.83,9.63,1326.03,36.69,89.29,12.27,0.887,0.197,0.547,4.81,37.68,2.294472939935765,2.8199999999999994,0.8153333333333332,0.022261,1.047
6014,Mine_06014,Karur,Silica Sand,1.0,13.389332,77.359626,Active,234.29,523.91,169.79,22.89,30.02,15.69,36.33,7.44,2367.09,17.32,130.15,8.8,0.421,0.738,0.78,4.53,176.78,2.236160314140595,2.889,0.3848888888888889,0.42730199999999996,1.058
6015,Mine_06015,Karur,Granite,13.11,11.772897,76.349806,Active,198.78,433.44,140.06,23.98,30.44,17.0,36.53,10.56,1315.31,34.29,221.07,13.68,0.894,0.335,0.405,4.14,146.1,2.18050105644431,2.597,0.762,0.03551,0.976
6016,Mine_06016,Ariyalur,Sandstone,139.43,9.191477,79.370041,Closed,117.11,229.26,85.58,24.76,31.68,16.87,36.16,11.66,431.29,13.94,356.17,8.79,0.421,0.505,0.635,2.62,164.0,1.9576466569891555,2.4499999999999997,0.30977777777777776,0.29239499999999996,0.881
6017,Mine_06017,Perambalur,Sandstone,21.38,13.056754,76.912544,Active,246.44,484.45,187.57,22.39,28.86,15.32,36.87,9.67,729.92,15.15,237.21,7.16,0.431,0.517,0.711,3.75,148.39,1.9657928907644862,2.7199999999999998,0.33666666666666667,0.29417299999999996,0.926
6018,Mine_06018,Dindigul,Marble,4.21,10.474325,77.468175,Active,186.15,357.79,122.51,24.41,31.54,17.05,39.05,9.02,728.69,15.6,168.15,8.7,0.897,0.419,0.499,4.61,120.54,1.9220521085146387,3.0029999999999997,0.3466666666666667,0.04315699999999999,0.852
6019,Mine_06019,Theni,Granite,10.46,8.741521,80.007912,Active,105.83,196.7,76.9,25.79,33.13,18.23,38.65,11.7,574.31,9.09,80.62,7.1,0.795,0.298,0.273,2.94,141.41,1.858641217046206,2.695,0.20199999999999999,0.061089999999999985,0.747
6020,Mine_06020,Krishnagiri,Limestone,69.63,9.744244,76.019558,Active,142.71,268.4,98.43,24.63,32.07,16.14,39.89,11.02,534.08,19.97,95.63,10.64,0.583,0.486,0.565,3.68,95.73,1.880737159274052,2.887,0.44377777777777777,0.202662,0.915
6021,Mine_06021,Salem,Granite,4.54,11.859499,76.090105,Active,202.93,474.75,149.23,23.43,31.54,16.42,37.78,9.62,1005.56,38.95,173.69,15.78,0.655,0.245,0.564,0.63,26.65,2.339476666830927,2.8160000000000003,0.8655555555555556,0.08452499999999999,1.091
6022,Mine_06022,Erode,Iron Ore,32.39,8.414407,78.054031,Active,82.32,157.36,51.32,25.48,31.91,18.05,37.88,11.67,407.25,13.92,124.97,9.04,0.706,0.404,0.396,4.88,57.8,1.9115646258503405,2.621,0.30933333333333335,0.11877600000000002,0.812
6023,Mine_06023,Tiruppur,Sand,12.98,9.233639,76.026735,Active,122.27,265.85,91.52,25.24,32.45,16.54,40.22,9.55,1199.73,35.2,354.54,13.9,0.34,0.907,0.219,1.12,102.66,2.174286415310379,3.0669999999999997,0.7822222222222223,0.5986199999999999,1.178
6024,Mine_06024,Tirunelveli,Sand,13.78,8.923388,79.081308,Active,93.65,186.72,63.34,24.79,33.14,17.11,39.14,9.54,474.32,4.58,266.66,2.81,0.273,0.728,0.538,2.23,137.3,1.9938067271756539,2.96,0.10177777777777777,0.529256,0.938
6025,Mine_06025,Kanyakumari,Sand,71.12,11.997011,76.569619,Closed,232.24,469.8,163.89,23.07,29.97,15.83,37.97,8.79,1595.14,26.01,178.47,8.6,0.245,0.653,0.672,1.09,89.27,2.0229073372373407,2.918,0.5780000000000001,0.49301500000000004,1.085
6026,Mine_06026,Kanyakumari,Salt,57.64,9.44723,78.881339,Active,128.43,285.94,92.37,24.75,32.84,17.13,40.02,10.92,336.51,6.53,67.82,3.09,1.045,0.232,0.346,3.83,142.86,2.2264268473098183,2.91,0.1451111111111111,-0.010439999999999984,0.811
6027,Mine_06027,Kanyakumari,Silica Sand,43.57,8.476826,78.895773,Active,107.37,210.51,76.51,25.58,33.9,17.86,40.44,12.47,986.44,20.53,243.11,6.27,0.422,0.739,0.255,3.78,31.51,1.9606035205364625,2.7969999999999997,0.45622222222222225,0.427142,0.962
6028,Mine_06028,Dharmapuri,Silica Sand,82.99,9.157662,76.341825,Active,125.11,266.53,88.26,24.5,32.06,17.25,38.69,10.24,532.98,23.72,279.74,9.81,0.458,0.802,0.795,0.96,188.74,2.1303652785548715,2.8449999999999998,0.5271111111111111,0.43468400000000007,1.079
6029,Mine_06029,Salem,Sand,126.3,8.261465,77.806163,Active,90.49,187.86,67.98,24.77,31.13,16.74,37.79,10.85,412.7,12.13,0.81,4.15,0.259,0.691,0.204,1.21,84.89,2.076030500607802,2.694,0.26955555555555555,0.5120309999999999,0.939
6030,Mine_06030,Tuticorin,Granite,42.45,12.554101,76.897331,Active,220.53,478.63,163.49,23.5,31.91,16.87,38.38,9.32,1681.37,44.24,181.95,15.48,0.888,0.333,0.416,3.28,49.33,2.170362308982905,2.906,0.9831111111111112,0.037295999999999996,1.072
6031,Mine_06031,Ariyalur,Silica Sand,43.68,8.351687,79.978058,Active,80.58,169.25,55.59,24.99,32.75,15.87,40.75,9.85,237.75,4.84,141.54,1.7,0.428,0.75,0.462,2.12,117.44,2.100397120873666,3.09,0.10755555555555556,0.42900000000000005,0.936
6032,Mine_06032,Tiruvannamalai,Silica Sand,74.99,12.734234,78.787954,Active,282.97,533.57,209.78,22.97,31.17,14.68,38.08,7.98,945.37,22.73,255.81,10.96,0.461,0.807,0.332,2.2,93.06,1.8856062480121567,3.01,0.5051111111111111,0.43497299999999994,0.993
6033,Mine_06033,Dharmapuri,Marble,35.66,9.551339,76.50432,Active,118.42,278.83,88.05,24.46,30.53,17.79,35.71,10.24,772.82,23.91,339.21,10.52,0.878,0.41,0.702,3.69,191.65,2.354585374092214,2.5469999999999997,0.5313333333333333,0.050019999999999995,0.97
6034,Mine_06034,Madurai,Salt,32.72,10.982412,76.554855,Active,165.8,410.65,131.41,23.92,31.0,15.38,37.62,9.11,543.97,13.07,171.56,6.04,0.725,0.161,0.629,1.58,143.21,2.4767792521109766,2.851,0.29044444444444445,0.044275,0.944
6035,Mine_06035,Namakkal,Sandstone,15.14,10.441073,78.222242,Active,161.96,350.12,127.31,24.28,32.53,17.27,38.59,11.8,697.39,23.83,151.8,7.75,0.565,0.678,0.722,3.21,107.2,2.1617683378612003,2.6790000000000003,0.5295555555555556,0.2949300000000001,1.02
6036,Mine_06036,Tuticorin,Granite,71.37,12.145053,78.097261,Active,195.0,469.19,150.9,24.05,31.27,16.54,38.03,9.39,309.49,8.78,96.47,5.45,0.746,0.28,0.562,0.54,49.72,2.406102564102564,2.864,0.1951111111111111,0.07112,0.904
6037,Mine_06037,Ariyalur,Limestone,53.37,12.840606,80.007437,Active,249.25,528.06,179.24,23.0,29.92,14.38,36.55,7.99,966.78,15.71,153.56,9.41,0.497,0.414,0.268,4.27,119.02,2.118595787362086,2.8559999999999994,0.34911111111111115,0.20824199999999998,0.903
6038,Mine_06038,Kanyakumari,Salt,4.28,8.560007,78.467201,Active,91.95,195.71,68.92,25.31,31.49,17.99,38.86,11.26,873.98,24.55,119.15,12.36,1.074,0.239,0.563,3.9,164.0,2.1284393692224035,2.7600000000000002,0.5455555555555556,-0.017686000000000014,0.916
6039,Mine_06039,Vellore,Granite,68.77,12.852496,80.414204,Active,261.95,513.63,181.02,23.05,29.4,14.57,34.9,7.74,974.96,17.82,31.24,5.85,0.724,0.271,0.425,3.76,150.26,1.9607940446650125,2.7159999999999997,0.396,0.07479600000000002,0.847
6040,Mine_06040,Dindigul,Granite,46.67,10.668207,77.588583,Active,151.86,367.93,108.87,24.31,30.4,15.49,37.55,9.17,227.39,10.61,105.41,6.47,0.83,0.311,0.274,2.72,25.15,2.4228236533649414,2.8379999999999996,0.23577777777777775,0.052870000000000014,0.882
6041,Mine_06041,Dharmapuri,Salt,40.41,12.546181,76.793687,Active,241.53,518.56,181.35,22.92,29.32,15.87,37.89,8.36,672.8,11.74,165.98,3.74,1.073,0.238,0.253,0.76,135.32,2.1469796712623688,2.9530000000000003,0.2608888888888889,-0.017373999999999987,0.823
6042,Mine_06042,Dindigul,Sand,8.63,10.437459,80.265428,Active,198.45,361.97,145.05,24.14,32.77,15.54,38.84,9.0,396.18,7.68,261.45,3.48,0.323,0.862,0.265,5.0,157.01,1.8239858906525575,2.9840000000000004,0.17066666666666666,0.583574,0.916
6043,Mine_06043,Ariyalur,Iron Ore,17.48,11.371916,77.58736,Active,174.03,336.55,116.95,23.99,29.61,16.25,34.76,10.47,2024.09,17.99,286.15,8.58,0.581,0.332,0.378,0.93,82.88,1.9338619778199162,2.429,0.39977777777777773,0.139108,0.829
6044,Mine_06044,Tuticorin,Sand,16.98,11.881503,78.630783,Active,232.43,461.98,164.5,23.11,30.32,16.47,37.71,10.83,542.94,7.4,47.17,2.24,0.275,0.734,0.366,1.08,158.27,1.9876091726541325,2.688,0.16444444444444445,0.53215,0.912
6045,Mine_06045,Vellore,Marble,2.02,8.456168,79.156237,Closed,78.6,170.36,51.92,25.57,32.09,16.66,37.62,10.62,659.8,15.01,214.43,5.42,0.605,0.282,0.657,3.83,146.59,2.167430025445293,2.7,0.33355555555555555,0.11138999999999999,0.903
6046,Mine_06046,Karur,Salt,41.17,8.18293,80.323465,Active,74.71,143.71,47.77,25.17,33.44,18.25,40.85,13.0,647.09,16.83,119.53,6.39,0.818,0.182,0.245,1.11,192.78,1.923571141748093,2.785,0.37399999999999994,0.03312400000000001,0.81
6047,Mine_06047,Kanyakumari,Marble,33.73,11.484353,79.740569,Active,228.53,444.19,164.26,23.67,30.71,14.91,36.86,8.66,942.08,20.54,108.4,6.78,0.868,0.405,0.588,3.14,164.82,1.943683542642104,2.82,0.45644444444444443,0.05346000000000001,0.883
6048,Mine_06048,Ariyalur,Iron Ore,74.34,10.98309,78.11762,Active,161.45,376.81,120.98,23.32,30.6,16.0,39.11,8.93,869.28,6.46,108.26,4.13,0.604,0.345,0.326,4.29,135.75,2.3339114276865907,3.018,0.14355555555555555,0.13662,0.885
6049,Mine_06049,Tuticorin,Silica Sand,12.34,12.492195,78.268355,Active,244.43,498.78,173.69,23.18,30.51,16.24,36.04,11.25,934.96,20.06,289.52,10.01,0.399,0.698,0.678,3.46,22.29,2.0405842163400565,2.479,0.4457777777777778,0.419498,0.983
6050,Mine_06050,Namakkal,Marble,21.5,12.415407,77.328978,Active,201.84,455.95,147.44,22.9,30.5,16.04,35.59,9.48,1580.48,34.74,24.83,11.99,0.753,0.351,0.552,1.26,71.58,2.258967499009116,2.611,0.772,0.086697,1.026
6051,Mine_06051,Theni,Limestone,30.72,12.239389,78.33041,Active,216.43,495.72,154.69,23.06,30.59,14.2,37.88,8.5,732.94,19.64,152.08,10.35,0.501,0.418,0.285,2.03,196.05,2.2904403271265537,2.938,0.43644444444444447,0.208582,0.974
6052,Mine_06052,Vellore,Silica Sand,4.26,13.299097,79.808369,Active,234.9,512.91,160.09,22.9,30.77,15.72,38.26,9.25,905.57,20.1,13.84,8.79,0.436,0.762,0.55,2.33,88.29,2.183524904214559,2.901,0.4466666666666667,0.42976800000000004,1.045
6053,Mine_06053,Tirunelveli,Granite,57.47,12.676355,76.847426,Active,236.89,482.79,176.91,23.39,31.45,16.0,37.8,7.82,1583.13,39.65,354.73,14.67,0.698,0.262,0.729,2.31,78.39,2.0380345307948837,2.9979999999999998,0.8811111111111111,0.07912400000000001,1.068
6054,Mine_06054,Dharmapuri,Iron Ore,4.91,12.268368,79.658514,Active,215.7,490.42,146.96,23.09,28.88,16.11,36.08,8.55,520.87,13.8,235.27,8.9,0.578,0.33,0.636,2.51,121.52,2.27362076958739,2.7529999999999997,0.3066666666666667,0.13926000000000002,0.927
6055,Mine_06055,Namakkal,Granite,1.04,9.078164,78.070833,Active,121.66,268.34,85.1,25.58,31.94,19.24,40.22,13.06,532.48,14.62,284.97,5.14,0.685,0.257,0.703,2.67,105.37,2.2056551043892814,2.7159999999999997,0.3248888888888889,0.08095499999999999,0.905
6056,Mine_06056,Tuticorin,Sand,2.33,10.854768,79.684194,Active,169.6,400.66,126.16,24.35,32.4,15.4,38.91,9.92,370.88,9.9,352.88,7.64,0.309,0.824,0.583,1.63,90.43,2.3623820754716984,2.8989999999999996,0.22,0.569384,1.057
6057,Mine_06057,Theni,Iron Ore,43.57,8.719081,77.06176,Active,99.94,195.53,71.61,25.02,31.95,17.11,38.17,9.97,421.78,14.25,72.87,8.91,0.792,0.453,0.496,3.43,47.02,1.9564738843305984,2.8200000000000003,0.31666666666666665,0.09422399999999999,0.846
6058,Mine_06058,Cuddalore,Granite,19.01,12.476685,79.589134,Active,217.64,480.81,157.27,23.62,30.6,16.35,38.23,9.01,853.78,19.13,279.05,8.2,0.641,0.241,0.736,1.72,96.55,2.2091986767138394,2.9219999999999997,0.4251111111111111,0.086519,0.961
6059,Mine_06059,Vellore,Sandstone,21.96,11.527248,76.855927,Active,207.2,434.1,155.6,23.86,30.7,16.2,37.97,8.94,1541.8,17.11,303.83,7.28,0.487,0.585,0.481,2.08,145.95,2.0950772200772203,2.903,0.3802222222222222,0.300105,0.962
6060,Mine_06060,Tuticorin,Sand,107.63,10.815288,79.812069,Active,170.0,382.32,119.94,24.07,31.67,16.36,36.88,10.17,536.3,8.34,114.04,4.37,0.334,0.89,0.546,2.11,91.01,2.248941176470588,2.6710000000000003,0.18533333333333332,0.5927399999999999,1.005
6061,Mine_06061,Karur,Iron Ore,45.84,12.463201,78.900284,Active,196.41,444.86,137.09,23.1,29.71,14.71,36.52,7.86,264.18,6.24,179.02,5.06,0.605,0.346,0.471,3.86,29.24,2.264955959472532,2.8660000000000005,0.13866666666666666,0.13666999999999999,0.869
6062,Mine_06062,Vellore,Marble,10.44,12.390668,76.387579,Active,177.24,350.36,118.23,23.2,31.39,14.4,38.36,8.72,883.58,24.41,198.82,10.37,0.641,0.299,0.378,1.27,104.86,1.9767546829158202,2.964,0.5424444444444444,0.10734099999999999,0.924
6063,Mine_06063,Tiruppur,Iron Ore,3.31,10.334344,77.35226,Active,132.84,312.1,95.02,24.38,30.97,17.11,37.5,11.67,389.41,1.05,20.52,4.36,0.643,0.367,0.314,0.57,144.43,2.349442938873833,2.5829999999999997,0.023333333333333334,0.131019,0.806
6064,Mine_06064,Coimbatore,Salt,14.08,12.742463,77.830696,Active,238.14,455.57,159.48,22.77,29.36,15.32,34.98,8.63,1982.41,38.51,104.83,13.86,0.763,0.17,0.258,3.76,147.61,1.9130343495422861,2.6349999999999993,0.8557777777777777,0.04029,0.941
6065,Mine_06065,Tiruppur,Salt,3.73,10.144412,77.812855,Active,150.23,335.71,117.67,24.09,31.94,16.93,39.03,10.02,220.88,10.27,87.45,5.15,0.727,0.161,0.618,3.28,152.52,2.234640218331891,2.9010000000000002,0.22822222222222222,0.043953000000000006,0.88
6066,Mine_06066,Namakkal,Silica Sand,10.47,10.672174,78.062759,Active,177.82,383.79,130.13,23.95,31.0,16.18,39.35,9.02,515.22,16.82,40.62,6.78,0.378,0.662,0.202,4.37,31.28,2.1583061522888314,3.0330000000000004,0.37377777777777776,0.411764,0.991
